Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Region,Country,Sales_Channel,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method,Order_Status,Delivery_Days,Promised_Delivery_Days,On_Time_Delivery
ORD-01198,2025-09-19,CUST-0274,Customer 274,Consumer,Latin America,Brazil,Retail Store,Office Supplies,Printer,10,1156.82,0.0,11568.2,6643.84,4924.36,PayPal,Completed,10,11,Yes
ORD-00795,2025-09-19,CUST-0138,Customer 138,Consumer,North America,United States,Retail Store,Office Supplies,Office Organizer,2,1416.38,0.0,2832.76,1560.58,1272.18,Cash,Completed,5,11,Yes
ORD-01454,2025-09-19,CUST-0242,Customer 242,Consumer,Asia Pacific,India,Online,Furniture,Standing Desk,7,902.23,0.02,6189.3,3824.09,2365.21,Cash,Completed,13,3,No
ORD-01126,2025-09-19,CUST-0243,Customer 243,Corporate,Asia Pacific,India,Online,Accessories,Webcam,6,694.48,0.05,3958.54,3215.5,743.04,Bank Transfer,Completed,12,3,No
ORD-00856,2025-09-20,CUST-0033,Customer 33,Corporate,North America,Canada,Online,Furniture,Storage Cabinet,2,279.24,0.1,502.63,294.21,208.42,Credit Card,Completed,8,8,Yes
ORD-00322,2025-09-21,CUST-0179,Customer 179,Corporate,Middle East,Pakistan,Retail Store,Furniture,Executive Chair,9,1338.94,0.2,9640.37,7343.12,2297.25,Cash,Returned,14,5,No
ORD-00873,2025-09-22,CUST-0088,Customer 88,Consumer,Asia Pacific,Australia,Retail Store,Office Supplies,Office Organizer,6,576.49,0.05,3285.99,2448.08,837.91,Bank Transfer,Completed,1,10,Yes
ORD-01494,2025-09-22,CUST-0214,Customer 214,Corporate,North America,United States,Online,Furniture,Conference Table,7,1096.73,0.08,7062.94,5394.11,1668.83,Bank Transfer,Completed,11,11,Yes
ORD-00698,2025-09-22,CUST-0051,Customer 51,Consumer,Asia Pacific,Singapore,Retail Store,Technology,Laptop Pro 14,8,143.56,0.05,1091.06,603.27,487.79,PayPal,Completed,14,5,No
ORD-01176,2025-09-23,CUST-0068,Customer 68,Corporate,Asia Pacific,India,Online,Technology,Wireless Router,10,1464.5,0.02,14352.1,11457.16,2894.94,Credit Card,Completed,9,6,No
ORD-00216,2025-09-23,CUST-0077,Customer 77,Consumer,North America,Canada,Online,Office Supplies,Ink Cartridge,9,799.2,0.1,6473.52,3896.47,2577.05,PayPal,Completed,9,5,No
ORD-00954,2025-09-23,CUST-0300,Customer 300,Consumer,Latin America,Mexico,Online,Technology,Business Monitor,10,1396.06,0.1,12564.54,7948.95,4615.59,PayPal,Completed,8,8,Yes
ORD-01294,2025-09-25,CUST-0089,Customer 89,Small Business,Asia Pacific,Singapore,Online,Technology,Wireless Router,6,914.24,0.08,5046.6,3474.53,1572.07,Cash,Completed,2,5,Yes
ORD-00526,2025-09-25,CUST-0144,Customer 144,Small Business,Europe,United Kingdom,Retail Store,Furniture,Standing Desk,2,1247.43,0.05,2370.12,1761.29,608.83,Bank Transfer,Completed,9,7,No
ORD-00441,2025-09-25,CUST-0142,Customer 142,Consumer,North America,Canada,Online,Furniture,Standing Desk,3,211.38,0.08,583.41,341.1,242.31,Credit Card,Completed,5,4,No
ORD-01453,2025-09-26,CUST-0178,Customer 178,Small Business,Latin America,Brazil,Partner,Accessories,Wireless Mouse,7,445.77,0.15,2652.33,1614.73,1037.6,Cash,Completed,12,6,No
ORD-00245,2025-09-26,CUST-0050,Customer 50,Consumer,North America,Canada,Online,Office Supplies,Premium Paper,8,1556.7,0.02,12204.53,9128.98,3075.55,PayPal,Completed,9,6,No
ORD-01390,2025-09-28,CUST-0102,Customer 102,Corporate,Europe,Germany,Online,Technology,Wireless Router,5,1487.75,0.05,0.0,4906.88,0.0,Bank Transfer,Cancelled,11,11,Yes
ORD-01393,2025-09-29,CUST-0128,Customer 128,Consumer,North America,Canada,Partner,Furniture,Conference Table,7,737.39,0.0,5161.73,3827.92,1333.81,PayPal,Returned,4,7,Yes
ORD-00154,2025-09-29,CUST-0260,Customer 260,Small Business,Europe,United Kingdom,Online,Technology,Tablet X,3,1794.69,0.15,4576.46,2994.69,1581.77,Bank Transfer,Completed,2,3,Yes
ORD-01265,2025-09-29,CUST-0183,Customer 183,Consumer,North America,United States,Online,Office Supplies,Ink Cartridge,4,1011.8,0.05,3844.84,2076.01,1768.83,Bank Transfer,Completed,1,9,Yes
ORD-00022,2025-09-30,CUST-0230,Customer 230,Corporate,North America,United States,Online,Furniture,Standing Desk,5,603.47,0.05,2866.48,1548.21,1318.27,Cash,Completed,7,9,Yes
ORD-01288,2025-09-30,CUST-0043,Customer 43,Consumer,Europe,France,Online,Technology,Laptop Pro 14,8,872.18,0.08,6419.24,4384.64,2034.6,Credit Card,Completed,7,9,Yes
ORD-00824,2025-09-30,CUST-0131,Customer 131,Consumer,Europe,Germany,Online,Technology,Tablet X,2,973.96,0.05,1850.52,1481.84,368.68,Bank Transfer,Completed,4,7,Yes
ORD-00766,2025-10-01,CUST-0180,Customer 180,Consumer,Asia Pacific,India,Online,Accessories,Webcam,9,888.54,0.1,7197.17,4614.89,2582.28,Credit Card,Completed,8,10,Yes
ORD-01281,2025-10-01,CUST-0027,Customer 27,Consumer,Asia Pacific,Australia,Online,Technology,Business Monitor,2,771.1,0.08,1418.82,764.31,654.51,Cash,Shipped,6,3,No
ORD-00440,2025-10-01,CUST-0259,Customer 259,Consumer,North America,United States,Online,Office Supplies,Ink Cartridge,4,1015.04,0.1,3654.14,2650.21,1003.93,Cash,Completed,13,8,No
ORD-00604,2025-10-02,CUST-0081,Customer 81,Small Business,North America,Canada,Online,Office Supplies,Printer,9,529.09,0.05,4523.72,2721.58,1802.14,Cash,Completed,9,10,Yes
ORD-01039,2025-10-03,CUST-0106,Customer 106,Corporate,North America,Canada,Retail Store,Accessories,Mechanical Keyboard,9,1105.31,0.0,9947.79,5520.66,4427.13,Bank Transfer,Completed,2,7,Yes
ORD-00179,2025-10-04,CUST-0160,Customer 160,Corporate,Latin America,Mexico,Online,Furniture,Standing Desk,6,590.99,0.08,3262.26,2437.23,825.03,PayPal,Completed,13,4,No
ORD-01370,2025-10-05,CUST-0075,Customer 75,Consumer,North America,United States,Online,Office Supplies,Printer,1,505.73,0.1,455.16,335.78,119.38,Credit Card,Completed,14,11,No
ORD-00568,2025-10-06,CUST-0236,Customer 236,Consumer,Europe,France,Online,Accessories,Wireless Mouse,2,454.22,0.05,863.02,685.22,177.8,Cash,Completed,2,4,Yes
ORD-01471,2025-10-06,CUST-0216,Customer 216,Consumer,Asia Pacific,India,Retail Store,Technology,Laptop Pro 14,9,802.08,0.0,7218.72,4698.57,2520.15,Bank Transfer,Shipped,2,7,Yes
ORD-01151,2025-10-07,CUST-0112,Customer 112,Consumer,Asia Pacific,India,Online,Technology,Tablet X,5,303.54,0.1,1365.93,711.72,654.21,Cash,Completed,6,4,No
ORD-00771,2025-10-08,CUST-0095,Customer 95,Consumer,North America,Canada,Online,Technology,Laptop Pro 14,7,1221.54,0.08,7866.72,5060.76,2805.96,Bank Transfer,Completed,10,8,No
ORD-00454,2025-10-08,CUST-0062,Customer 62,Consumer,Latin America,Brazil,Online,Technology,Business Monitor,4,631.06,0.15,2145.6,1702.79,442.81,Bank Transfer,Completed,10,5,No
ORD-00261,2025-10-08,CUST-0294,Customer 294,Corporate,Asia Pacific,Australia,Online,Accessories,Wireless Mouse,2,1009.67,0.2,1615.47,1008.54,606.93,Cash,Shipped,2,9,Yes
ORD-01309,2025-10-10,CUST-0080,Customer 80,Small Business,Europe,United Kingdom,Online,Accessories,Webcam,3,698.57,0.02,2053.8,1183.28,870.52,Credit Card,Completed,10,3,No
ORD-01394,2025-10-11,CUST-0250,Customer 250,Corporate,Asia Pacific,Singapore,Online,Technology,Business Monitor,5,582.41,0.0,2912.05,2351.88,560.17,PayPal,Completed,14,6,No
ORD-00722,2025-10-11,CUST-0100,Customer 100,Consumer,North America,Canada,Retail Store,Technology,Laptop Pro 14,7,913.54,0.1,5755.3,4193.56,1561.74,PayPal,Completed,4,11,Yes
ORD-00901,2025-10-11,CUST-0090,Customer 90,Consumer,North America,Canada,Online,Accessories,Wireless Mouse,10,855.46,0.05,8126.87,5248.47,2878.4,Credit Card,Completed,2,4,Yes
ORD-00301,2025-10-11,CUST-0137,Customer 137,Consumer,North America,Canada,Partner,Accessories,USB-C Hub,4,387.78,0.1,1396.01,1011.19,384.82,Credit Card,Completed,2,10,Yes
ORD-00349,2025-10-12,CUST-0130,Customer 130,Corporate,Europe,Germany,Retail Store,Furniture,Storage Cabinet,3,505.16,0.15,1288.16,857.37,430.79,PayPal,Completed,13,4,No
ORD-00252,2025-10-12,CUST-0285,Customer 285,Consumer,Europe,Germany,Online,Office Supplies,Premium Paper,9,768.86,0.1,6227.77,3741.69,2486.08,Bank Transfer,Completed,1,11,Yes
ORD-00492,2025-10-12,CUST-0175,Customer 175,Corporate,Asia Pacific,Australia,Online,Furniture,Conference Table,9,972.8,0.0,8755.2,6734.28,2020.92,Cash,Shipped,14,10,No
ORD-00135,2025-10-13,CUST-0241,Customer 241,Consumer,Latin America,Mexico,Retail Store,Accessories,Webcam,8,1057.88,0.02,8293.78,6749.27,1544.51,PayPal,Completed,2,4,Yes
ORD-01347,2025-10-13,CUST-0290,Customer 290,Corporate,Europe,France,Partner,Office Supplies,Printer,5,1314.79,0.15,5587.86,4551.73,1036.13,Cash,Completed,13,5,No
ORD-00657,2025-10-13,CUST-0255,Customer 255,Consumer,Europe,France,Online,Technology,Laptop Pro 14,8,1682.47,0.0,13459.76,9636.94,3822.82,Cash,Shipped,2,4,Yes
ORD-00339,2025-10-14,CUST-0003,Customer 3,Corporate,Europe,Germany,Retail Store,Technology,Wireless Router,8,745.18,0.1,5365.3,4372.53,992.77,Credit Card,Completed,7,5,No
ORD-00689,2025-10-14,CUST-0186,Customer 186,Consumer,Middle East,Pakistan,Partner,Technology,Business Monitor,10,977.56,0.1,8798.04,6956.24,1841.8,PayPal,Completed,5,5,Yes
ORD-01469,2025-10-15,CUST-0135,Customer 135,Corporate,Latin America,Mexico,Online,Technology,Business Monitor,10,1278.96,0.08,11766.43,8516.81,3249.62,Credit Card,Completed,8,3,No
ORD-00616,2025-10-16,CUST-0036,Customer 36,Consumer,Latin America,Brazil,Partner,Furniture,Storage Cabinet,8,919.88,0.08,6770.32,5154.37,1615.95,Cash,Completed,5,5,Yes
ORD-00559,2025-10-16,CUST-0036,Customer 36,Consumer,Middle East,Saudi Arabia,Partner,Furniture,Executive Chair,7,547.98,0.1,3452.27,2377.53,1074.74,Credit Card,Returned,12,8,No
ORD-01253,2025-10-17,CUST-0279,Customer 279,Consumer,North America,Canada,Online,Technology,Tablet X,4,1529.57,0.05,5812.37,4007.37,1805.0,Cash,Completed,12,10,No
ORD-00151,2025-10-18,CUST-0156,Customer 156,Consumer,Latin America,Mexico,Online,Technology,Tablet X,3,709.16,0.1,0.0,1030.38,0.0,PayPal,Cancelled,3,9,Yes
ORD-01330,2025-10-18,CUST-0222,Customer 222,Corporate,Europe,United Kingdom,Online,Technology,Business Monitor,8,316.75,0.0,0.0,1701.26,0.0,Credit Card,Cancelled,7,9,Yes
ORD-00306,2025-10-19,CUST-0078,Customer 78,Consumer,Latin America,Mexico,Retail Store,Technology,Laptop Pro 14,3,792.75,0.05,2259.34,1363.23,896.11,Bank Transfer,Returned,6,3,No
ORD-00228,2025-10-19,CUST-0007,Customer 7,Consumer,Europe,Germany,Partner,Office Supplies,Ink Cartridge,6,607.41,0.08,3352.9,2728.71,624.19,PayPal,Completed,4,5,Yes
ORD-01020,2025-10-19,CUST-0288,Customer 288,Small Business,North America,Canada,Online,Furniture,Conference Table,8,1322.76,0.1,9523.87,6023.96,3499.91,Bank Transfer,Completed,8,6,No
ORD-01483,2025-10-19,CUST-0058,Customer 58,Consumer,Asia Pacific,Australia,Partner,Technology,Tablet X,5,700.32,0.05,3326.52,2725.13,601.39,PayPal,Completed,9,10,Yes
ORD-00734,2025-10-23,CUST-0198,Customer 198,Corporate,Asia Pacific,India,Partner,Technology,Wireless Router,8,397.47,0.02,3116.16,2430.2,685.96,Credit Card,Shipped,12,10,No
ORD-00163,2025-10-24,CUST-0135,Customer 135,Corporate,Asia Pacific,India,Online,Technology,Laptop Pro 14,9,1528.4,0.0,13755.6,10665.1,3090.5,Cash,Shipped,14,5,No
ORD-00692,2025-10-25,CUST-0163,Customer 163,Consumer,Europe,Germany,Online,Office Supplies,Premium Paper,9,1130.77,0.0,10176.93,7504.84,2672.09,Credit Card,Returned,7,6,No
ORD-01183,2025-10-25,CUST-0244,Customer 244,Consumer,Asia Pacific,Australia,Online,Accessories,Wireless Mouse,2,1403.21,0.1,2525.78,1338.02,1187.76,PayPal,Completed,13,10,No
ORD-00586,2025-10-25,CUST-0151,Customer 151,Corporate,North America,United States,Partner,Technology,Tablet X,7,1241.73,0.05,8257.5,4720.53,3536.97,Cash,Completed,6,8,Yes
ORD-00623,2025-10-26,CUST-0146,Customer 146,Corporate,Europe,France,Online,Technology,Tablet X,3,789.88,0.08,2180.07,1488.18,691.89,Cash,Completed,3,3,Yes
ORD-00084,2025-10-26,CUST-0036,Customer 36,Consumer,North America,Canada,Online,Office Supplies,Ink Cartridge,1,1110.23,0.0,1110.23,747.52,362.71,PayPal,Returned,10,4,No
ORD-01312,2025-10-27,CUST-0058,Customer 58,Consumer,Latin America,Mexico,Partner,Furniture,Conference Table,1,1533.72,0.0,1533.72,905.96,627.76,PayPal,Completed,8,3,No
ORD-00495,2025-10-27,CUST-0248,Customer 248,Small Business,Europe,United Kingdom,Online,Accessories,Webcam,6,1061.11,0.05,6048.33,4670.92,1377.41,Bank Transfer,Completed,13,9,No
ORD-00333,2025-10-28,CUST-0129,Customer 129,Small Business,North America,United States,Online,Accessories,Webcam,1,1247.47,0.08,1147.67,796.94,350.73,Cash,Completed,11,3,No
ORD-00098,2025-10-29,CUST-0219,Customer 219,Consumer,Europe,United Kingdom,Retail Store,Accessories,USB-C Hub,9,520.34,0.1,4214.75,2681.2,1533.55,PayPal,Completed,6,10,Yes
ORD-00920,2025-10-29,CUST-0173,Customer 173,Small Business,North America,United States,Online,Office Supplies,Premium Paper,4,942.26,0.0,3769.04,2427.61,1341.43,PayPal,Shipped,10,9,No
ORD-01498,2025-10-29,CUST-0203,Customer 203,Corporate,Europe,France,Online,Office Supplies,Premium Paper,5,923.2,0.05,4385.2,2303.41,2081.79,Credit Card,Completed,9,6,No
ORD-01308,2025-10-29,CUST-0175,Customer 175,Corporate,Middle East,UAE,Online,Technology,Laptop Pro 14,10,719.64,0.05,6836.58,3783.92,3052.66,Credit Card,Completed,2,9,Yes
ORD-01455,2025-10-30,CUST-0041,Customer 41,Consumer,North America,Canada,Retail Store,Technology,Wireless Router,5,1574.9,0.0,7874.5,6364.76,1509.74,Credit Card,Shipped,9,3,No
ORD-00083,2025-10-30,CUST-0296,Customer 296,Small Business,Europe,France,Online,Technology,Laptop Pro 14,3,1537.87,0.05,4382.93,3533.54,849.39,Cash,Completed,2,11,Yes
ORD-00966,2025-10-30,CUST-0038,Customer 38,Small Business,Europe,United Kingdom,Retail Store,Technology,Tablet X,8,1551.11,0.05,11788.44,9150.19,2638.25,Cash,Completed,3,5,Yes
ORD-00091,2025-10-31,CUST-0016,Customer 16,Consumer,North America,United States,Online,Technology,Business Monitor,1,1202.59,0.05,1142.46,749.34,393.12,PayPal,Completed,12,8,No
ORD-00775,2025-10-31,CUST-0128,Customer 128,Corporate,Middle East,Saudi Arabia,Online,Technology,Laptop Pro 14,10,389.09,0.15,3307.26,2629.65,677.61,Credit Card,Completed,6,10,Yes
ORD-01128,2025-11-01,CUST-0160,Customer 160,Small Business,Europe,United Kingdom,Retail Store,Accessories,USB-C Hub,2,345.91,0.08,636.47,511.91,124.56,Credit Card,Completed,2,5,Yes
ORD-01241,2025-11-01,CUST-0290,Customer 290,Corporate,Latin America,Brazil,Online,Accessories,USB-C Hub,4,338.04,0.1,0.0,823.41,0.0,PayPal,Cancelled,3,11,Yes
ORD-00420,2025-11-01,CUST-0169,Customer 169,Corporate,Middle East,UAE,Retail Store,Accessories,USB-C Hub,9,1709.46,0.02,0.0,9000.11,0.0,PayPal,Cancelled,10,11,Yes
ORD-00483,2025-11-01,CUST-0094,Customer 94,Consumer,Europe,France,Online,Technology,Wireless Router,1,322.08,0.0,0.0,242.23,0.0,Bank Transfer,Cancelled,4,9,Yes
ORD-01486,2025-11-02,CUST-0049,Customer 49,Consumer,Europe,Germany,Online,Accessories,Wireless Mouse,7,1588.43,0.15,9451.16,5644.45,3806.71,Bank Transfer,Completed,13,11,No
ORD-01153,2025-11-02,CUST-0214,Customer 214,Small Business,Asia Pacific,Singapore,Partner,Office Supplies,Ink Cartridge,3,1610.78,0.1,4349.11,2523.59,1825.52,Credit Card,Completed,7,10,Yes
ORD-01003,2025-11-02,CUST-0291,Customer 291,Consumer,Latin America,Brazil,Partner,Technology,Laptop Pro 14,7,692.01,0.05,4601.87,3312.85,1289.02,Credit Card,Completed,4,11,Yes
ORD-01022,2025-11-03,CUST-0200,Customer 200,Corporate,Europe,France,Online,Furniture,Conference Table,9,1301.85,0.1,0.0,7045.52,0.0,Credit Card,Cancelled,10,9,No
ORD-00221,2025-11-03,CUST-0254,Customer 254,Consumer,Asia Pacific,India,Online,Accessories,Wireless Mouse,4,1574.27,0.1,5667.37,3264.14,2403.23,Credit Card,Completed,9,4,No
ORD-00642,2025-11-03,CUST-0141,Customer 141,Consumer,Europe,United Kingdom,Online,Technology,Wireless Router,1,863.55,0.08,794.47,524.69,269.78,Cash,Returned,5,8,Yes
ORD-01204,2025-11-04,CUST-0094,Customer 94,Consumer,Europe,United Kingdom,Online,Technology,Business Monitor,6,135.32,0.08,746.97,576.52,170.45,PayPal,Completed,3,8,Yes
ORD-00674,2025-11-05,CUST-0128,Customer 128,Consumer,Asia Pacific,Singapore,Online,Office Supplies,Premium Paper,5,864.99,0.05,0.0,2929.01,0.0,PayPal,Cancelled,2,6,Yes
ORD-00270,2025-11-05,CUST-0115,Customer 115,Small Business,Europe,Germany,Partner,Furniture,Storage Cabinet,3,1330.37,0.02,3911.29,2589.8,1321.49,PayPal,Completed,3,3,Yes
ORD-01481,2025-11-06,CUST-0046,Customer 46,Corporate,Middle East,UAE,Retail Store,Furniture,Storage Cabinet,8,162.7,0.0,0.0,959.79,0.0,Credit Card,Cancelled,6,7,Yes
ORD-01496,2025-11-06,CUST-0224,Customer 224,Corporate,Asia Pacific,Singapore,Online,Technology,Tablet X,3,679.27,0.2,1630.25,1264.78,365.47,PayPal,Completed,11,5,No
ORD-00724,2025-11-06,CUST-0054,Customer 54,Corporate,Middle East,Saudi Arabia,Partner,Furniture,Standing Desk,5,461.96,0.1,2078.82,1425.37,653.45,Bank Transfer,Completed,14,4,No
ORD-00854,2025-11-07,CUST-0280,Customer 280,Consumer,Latin America,Brazil,Online,Technology,Business Monitor,8,363.58,0.02,2850.47,1969.42,881.05,PayPal,Completed,4,7,Yes
ORD-00820,2025-11-08,CUST-0239,Customer 239,Corporate,Europe,United Kingdom,Online,Office Supplies,Office Organizer,10,788.49,0.0,7884.9,5808.39,2076.51,Credit Card,Completed,8,10,Yes
ORD-00185,2025-11-08,CUST-0095,Customer 95,Consumer,North America,Canada,Retail Store,Furniture,Executive Chair,8,390.07,0.2,2496.45,1720.88,775.57,Bank Transfer,Completed,8,11,Yes
ORD-00767,2025-11-08,CUST-0047,Customer 47,Consumer,Middle East,Pakistan,Partner,Technology,Laptop Pro 14,7,919.35,0.15,5470.13,3957.67,1512.46,PayPal,Completed,14,9,No
ORD-00539,2025-11-09,CUST-0088,Customer 88,Consumer,Europe,Germany,Online,Technology,Tablet X,7,229.85,0.15,0.0,1109.97,0.0,Credit Card,Cancelled,14,3,No
ORD-00117,2025-11-09,CUST-0107,Customer 107,Consumer,Middle East,Saudi Arabia,Online,Office Supplies,Office Organizer,4,394.56,0.0,1578.24,894.35,683.89,PayPal,Completed,1,3,Yes
ORD-01373,2025-11-10,CUST-0121,Customer 121,Consumer,Latin America,Mexico,Retail Store,Furniture,Executive Chair,9,1424.63,0.0,12821.67,7320.32,5501.35,Bank Transfer,Completed,4,6,Yes
ORD-00825,2025-11-11,CUST-0221,Customer 221,Consumer,Asia Pacific,Australia,Online,Accessories,Mechanical Keyboard,3,1462.95,0.15,3730.52,2093.16,1637.36,PayPal,Completed,12,4,No
ORD-00658,2025-11-11,CUST-0126,Customer 126,Small Business,Europe,Germany,Online,Technology,Wireless Router,9,675.93,0.05,0.0,3098.28,0.0,Cash,Cancelled,10,4,No
ORD-01188,2025-11-13,CUST-0281,Customer 281,Corporate,North America,United States,Retail Store,Technology,Wireless Router,10,1064.34,0.15,9046.89,5231.8,3815.09,PayPal,Completed,12,11,No
ORD-00574,2025-11-13,CUST-0217,Customer 217,Consumer,Asia Pacific,India,Retail Store,Office Supplies,Printer,4,605.44,0.02,2373.32,1728.94,644.38,Cash,Completed,8,9,Yes
ORD-01500,2025-11-15,CUST-0059,Customer 59,Corporate,Latin America,Brazil,Online,Office Supplies,Office Organizer,10,1795.61,0.1,16160.49,10623.47,5537.02,Credit Card,Completed,12,6,No
ORD-00892,2025-11-15,CUST-0189,Customer 189,Small Business,Latin America,Brazil,Retail Store,Office Supplies,Printer,6,1154.11,0.08,6370.69,4512.29,1858.4,Bank Transfer,Returned,1,10,Yes
ORD-00535,2025-11-15,CUST-0104,Customer 104,Small Business,Middle East,Pakistan,Online,Technology,Wireless Router,9,932.34,0.02,8223.24,6691.84,1531.4,Credit Card,Completed,8,9,Yes
ORD-00618,2025-11-16,CUST-0296,Customer 296,Small Business,North America,Canada,Partner,Technology,Wireless Router,3,650.06,0.1,1755.16,1089.56,665.6,Cash,Completed,10,11,Yes
ORD-00621,2025-11-17,CUST-0107,Customer 107,Consumer,North America,United States,Partner,Office Supplies,Printer,8,854.44,0.05,6493.74,5309.62,1184.12,PayPal,Completed,8,8,Yes
ORD-00047,2025-11-18,CUST-0293,Customer 293,Corporate,Europe,Germany,Partner,Technology,Tablet X,10,102.43,0.05,973.09,573.42,399.67,PayPal,Completed,13,3,No
ORD-01125,2025-11-18,CUST-0046,Customer 46,Consumer,Asia Pacific,Singapore,Partner,Technology,Wireless Router,9,418.25,0.2,3011.4,1604.97,1406.43,Cash,Completed,14,3,No
ORD-00813,2025-11-21,CUST-0115,Customer 115,Consumer,North America,Canada,Retail Store,Furniture,Storage Cabinet,6,561.05,0.08,3097.0,1771.1,1325.9,Bank Transfer,Returned,2,9,Yes
ORD-00713,2025-11-21,CUST-0130,Customer 130,Corporate,Europe,United Kingdom,Online,Technology,Wireless Router,10,752.59,0.08,6923.83,5189.54,1734.29,Cash,Completed,4,6,Yes
ORD-01385,2025-11-21,CUST-0149,Customer 149,Consumer,Asia Pacific,Australia,Retail Store,Technology,Business Monitor,8,183.26,0.05,1392.78,802.14,590.64,Bank Transfer,Completed,10,9,No
ORD-01416,2025-11-21,CUST-0163,Customer 163,Corporate,Latin America,Mexico,Partner,Office Supplies,Printer,2,956.99,0.1,1722.58,1170.93,551.65,Bank Transfer,Completed,14,11,No
ORD-00855,2025-11-22,CUST-0203,Customer 203,Consumer,North America,Canada,Online,Technology,Laptop Pro 14,1,256.79,0.05,243.95,149.25,94.7,Bank Transfer,Completed,12,8,No
ORD-00372,2025-11-22,CUST-0218,Customer 218,Small Business,North America,United States,Retail Store,Furniture,Executive Chair,6,898.43,0.15,4581.99,2428.24,2153.75,PayPal,Returned,7,3,No
ORD-01317,2025-11-22,CUST-0236,Customer 236,Consumer,Asia Pacific,Australia,Retail Store,Technology,Business Monitor,8,566.66,0.08,4170.62,2623.94,1546.68,Cash,Completed,2,6,Yes
ORD-00021,2025-11-22,CUST-0274,Customer 274,Small Business,Asia Pacific,India,Retail Store,Technology,Tablet X,10,282.18,0.1,2539.62,1545.98,993.64,Bank Transfer,Completed,3,9,Yes
